package,URI,label,comment,hasRootPattern,usesLoopback,usesParallel
package#DataLifecycle,domain#MP-D-DS-cP-iHu,D-DS-cP-iHu,"Finds a Data asset that is not email and is not created by any process or user input, and not stored on any host. Such Data is neither dynamic nor static, and since it must be one or the other, it must be an error.",domain#R-D,FALSE,FALSE
package#DataLifecycle,domain#MP-DI-fDCSDS,DI-fDCSDS,"Finds a data input client acting as a data destination, that is not acting as a data pool, with an end-to-end data channel to a service that may act as a possible data source.",domain#R-DIDCSDS,FALSE,TRUE
package#DataLifecycle,domain#MP-DO-fDCSDD,DO-fDCSDD,"Finds a data output process that acts as a data source, which does not yet have a source of data, but has a data channel to a service that can act as a data destination.",domain#R-DODCSDD,FALSE,FALSE
package#DataLifecycle,domain#MP-DP1,DP1,Finds a solo Data Path.,domain#R-DP1,FALSE,FALSE
package#DataLifecycle,domain#MP-DP3-x,DP3-x,"Finds a data path which extends a second path which extends a third path, but the first path does not yet extend the third.",domain#R-DP3,FALSE,FALSE
package#DataLifecycle,domain#MP-DSDA,DSDA,Finds a Data Access fulfilled by a Data Copy.,domain#R-DSDA,FALSE,FALSE
package#DataLifecycle,domain#MP-DSDAfDD-fS,DSDAfDD-fS,"Finds a DataDestination with no data source but a possible data source that itself has a source, and a data channel to the possible data source from a data relay that is also a possible data source but itself has no source.",domain#R-DSDAfDD,FALSE,FALSE
package#DataLifecycle,domain#MP-DSDCDD2P,DSDCDD2P,"Finds a forward flow Data Channel for a source Data Asset that fulfils a destination Data Asset fulfilled by the source, where neither is tagged as a forward relay, plus the process assets and the data paths from the source and to the destination, in which the former is an extension of the latter.",domain#R-DSDCDD2P,FALSE,FALSE
package#DataLifecycle,domain#MP-DSDCDP2oDD,DSDCDP2oDD,"Finds a Data Source for which there is a Data Channel to a next Process, which uses a Data Path that extends another Data Path to another Process, and where no previously found process is a data destination.",domain#R-DSDCDP2,FALSE,FALSE
package#DataLifecycle,domain#MP-DSDDF-Hu-P,DSDDF-Hu-P,"Finds a Data Copy of a Data asset containing a Data Field, where the data is not spam, and is not created by any process nor provided by any user.",domain#R-DSDDF,FALSE,FALSE
package#DataLifecycle,domain#MP-DSD-iDF,DSD-iDF,"Finds a Data asset containing a Data Field, where the data is not spam, with a stored Data Copy that does not include the field.",domain#R-DSDDF,FALSE,FALSE
package#DataLifecycle,domain#MP-DSDPS,DSDPS,"Finds a data path from a process to a service, where the process is a source of the data.",domain#R-DSDPS,FALSE,FALSE
package#DataLifecycle,domain#MP-DSPDFVDB,DSPDFVDB,"Finds a DB serving data obtained via a data flow from a remote data store, where the stored data is encrypted with keys from a vault.",domain#R-DSPDFVDB,FALSE,FALSE
package#DataLifecycle,domain#MP-DSPDF-VDB,DSPDF-VDB,"Finds a DB serving data obtained via a data flow from a remote data store, where the stored data is not encrypted with keys from a vault.",domain#R-DSPDFDB,FALSE,FALSE
package#DataLifecycle,domain#MP-DUDA-eS,DUDA-eS,"Finds a service controlling access to a data access, which is fulfilled by a data use that is not yet controlled by any process.",domain#R-DUDA,FALSE,FALSE
package#DataLifecycle,domain#MP-FwdDFf2DP2P,FwdDFf2DP2P,"Finds an outbound Data Flow from one (longer) data path to a second (shorter) data path, and a data path which is a subset of the first, and of which the second is a subset, plus the two adjacent processes at the end of that in between data path.",domain#R-FwdDFf2DP2P,FALSE,FALSE
package#DataLifecycle,domain#MP-FwdDFfDP2P,FwdDFfDP2P,Finds an outbound (forward) data flow from a process on a data path leading to that process.,domain#R-FwdDFfDP2P,FALSE,FALSE
package#DataLifecycle,domain#MP-FwdDFtDP2P,FwdDFtDP2P,Finds an outbound (forward) data flow to a process on a data path leading to that process.,domain#R-FwdDFtDP2P,FALSE,FALSE
package#DataLifecycle,domain#MP-HD-aHD-DS,HD-aHD-DS,"Finds a Host that stores Data but has no Data Copy yet, and is not in a virtualisation stack above another Host that stores the same data.",domain#R-HD,FALSE,FALSE
package#DataLifecycle,domain#MP-HDBDRDF,HDBDRDF,"Finds a Host running a DB process acting as a Data Relay for a Data Flow to a destination process, and optionally the DB Process and Host managers.",domain#R-HDBDRDF,FALSE,FALSE
package#DataLifecycle,domain#MP-HDBDSDF,HDBDSDF,"Finds a Host running a DB process acting as a Stored Data Pool for a Data Flow to a destination process, and optionally the DB Process and Host managers.",domain#R-HDBDSDF,FALSE,FALSE
package#DataLifecycle,domain#MP-HDBsDV,HDBsDV,"Finds a Host running a Database process that serves a stored DataCopy encrypted with keys from a vault, and the associated DataPool.",domain#R-HDBsDV,FALSE,FALSE
package#DataLifecycle,domain#MP-HDBsD-V,HDBsD-V,Finds a Host of a Database that is serving locally stored Data that is not encrypted with keys from a vault.,domain#R-HDBsD,FALSE,FALSE
package#DataLifecycle,domain#MP-HDCDF,HDCDF,Finds a Data Flow for which there is a Data Cache on the Host of a sending or receiving process.,domain#R-HDCDF,FALSE,FALSE
package#DataLifecycle,domain#MP-HDS,HDS,"Finds a stored copy of Data on a Host, and its Physical Host.",domain#R-HDS,FALSE,FALSE
package#DataLifecycle,domain#MP-HDS2DPfDA,HDS2DPfDA,"Finds a Host with a stored copy of data at which there are two processes, one of which writes to the data, and a data source for this.",domain#R-HDS2DPfDA,FALSE,FALSE
package#DataLifecycle,domain#MP-HDSPDIfdDA-DP-f,HDSPDIfdDA-DP-f,"Finds a data input that is a destination for data from some other source and used by a process whose host stores a copy of the data, which is not fulfilled by any Data Access with the same data source.",domain#R-HDSPDIfDA,FALSE,FALSE
package#DataLifecycle,domain#MP-HDSV,HDSV,"Finds a copy of Data encrypted with a key from a vault, stored on a Host, and its Physical Host.",domain#R-HDSV,FALSE,FALSE
package#DataLifecycle,domain#MP-HDS-V,HDS-V,"Finds a copy of Data not encrypted with a key from a vault, stored on a Host, and the Physical Host where this is deployed.",domain#R-HDS,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDAcDS,HPDAcDS,"Finds a Host running a Process that CRUD creates locally stored Data, plus optionally the host and process managers.",domain#R-HPDAcDS,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDADF,HPDADF,"Finds a Host running a Process that sends a Data Flow to a destination process, plus the associated Data and Data Access assets, and optionally the Process and Host managers.",domain#R-HPDADF,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDADS2dDO,HPDADS2dDO,"Finds a Host running a Process that writes to a local stored Data Copy, and sources data from two distinct data producers.",domain#R-HPDADS2DO,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDADS-crudu,HPDADS-crudu,Finds a Host storing a Data Copy fulfilled by a local process that does not CRUD update the data copy.,domain#R-HPDADS,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDADSDU,HPDADSDU,Finds a Host storing a Data Copy fulfilled by a Data Access that sources data from a Data Update (from a process on any Host).,domain#R-HPDADSDU,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDAuDS,HPDAuDS,"Finds a Host running a Process that CRUD updates locally stored Data, plus optionally the host and process managers.",domain#R-HPDAuDS,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDDR+DS+DFfi-fiDF,HPDDR+DS+DFfi-fiDF,"Finds Host running a Process relaying Data which is stored somewhere in the system, where Data flows to the relay from a data store, but is not sent from the relay.",domain#R-HPDDR,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDDR+DS-DA2,HPDDR+DS-DA2,"Finds Host running a Process relaying Data which is stored somewhere in the system, where there is no flow of data through the relay.",domain#R-HPDDR,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDDR+DS-DFfo+foDF,HPDDR+DS-DFfo+foDF,"Finds Host running a Process relaying Data which is stored in the system, where Data flows from the relay to a data store, but is not received from any data producer.",domain#R-HPDDR,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDDR-DS+DFfi-fiDF,HPDDR-DS+DFfi-fiDF,"Finds Host running a Process relaying Data which is not stored in the system, where Data flows to the relay from a data producer, but is not sent from the relay.",domain#R-HPDDR,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDDR-DS-DA2,HPDDR-DS-DA2,"Finds Host running a Process relaying Data which is not stored in the system, where there is no flow of data through the relay.",domain#R-HPDDR,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDFDADS,HPDFDADS,"Finds a Host running a Process that receives an incoming Data Flow and writes the data to local storage, plus optionally the host and process managers.",domain#R-HPDFDADS,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDFDAuDS,HPDFDAuDS,"Finds a Host running a Process that CRUD updates locally stored Data by saving an incoming Data Flow, plus optionally the host and process managers.",domain#R-HPDFDAuDS,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDFDAuDS-V,HPDFDAuDS-V,"Finds a Host running a Process that CRUD updates locally stored Data not encrypted with keys from a vault by saving an incoming Data Flow, plus optionally the host and process managers.",domain#R-HPDFDAuDS,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDFDI,HPDFDI,"Finds a Host running a Process that receives an incoming Data Flow and uses it as input, plus optionally the host and process managers. The Process is matched twice, so it can be referred to by either role name.",domain#R-HPDFDI,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDF-VDAuDS,HPDF-VDAuDS,"Finds a Host running a Process that CRUD updates locally stored Data, by saving an incoming Data Flow not encrypted with keys from a vault, plus optionally the host and process managers.",domain#R-HPDFDAuDS,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDF-VDI,HPDF-VDI,"Change from: Finds a Host running a Process that receives an incoming Data Flow not encrypted with keys from a vault, and uses it as input, plus optionally the host and process managers. The Process is matched twice, so it can be referred to by either role name.",domain#R-HPDFDI,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDOcDS-V,HPDOcDS-V,"Finds a Host running a Process that CRUD creates locally stored Data not encrypted with keys from a vault, which it produces as output, plus optionally the host and process managers.",domain#R-HPDOcDS,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDODF-V,HPDODF-V,"Finds a Host running a Process that creates (possibly from user input) a Data Flow not encrypted with keys from a vault, to send to a destination process, plus the associated Data and Data Output assets, and optionally the Process and Host managers.",domain#R-HPDODF,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDO-fDS-DA,HPDO-fDS-DA,"Finds a Host running a Process that creates locally stored Data which it produces as output, but where the Data Output asset does not fulfil the stored copy, and is not a source of data for any other Data Access that fulfils the stored copy.",domain#R-HPDODS,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDOuDS-V,HPDOuDS-V,"Finds a Host running a Process that CRUD updates locally stored Data not encrypted with keys from a vault, which it produces as output, plus optionally the host and process managers.",domain#R-HPDOuDS,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDSDA-crudr,HPDSDA-crudr,"Finds a Host storing a Data Copy that fulfils a Data Access by a Process on the same Host, where there is no CRUDR relationship between the Process and Data Copy.",domain#R-HPDSDA,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDSDADF,HPDSDADF,"Finds a Host storing a Data Copy that is read and sent in a data flow by a Process on the same Host, plus optionally the Host and Process managers.",domain#R-HPDSDADF,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDSDADF-V,HPDSDADF-V,"Finds a Host storing a Data Copy that is read and sent in a data flow not encrypted with keys from a vault by a Process on the same Host, plus optionally the Host and Process managers.",domain#R-HPDSDADF,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDS-fDI-DO-DFI,HPDS-fDI-DO-DFI,"Finds a Host with a stored Data Copy, running a Process that has a Data Input asset for the same Data that is not yet fulfilled by the stored Data Copy, which is also not fulfilled by an incoming data flow, and where the process does not have a Data Output asset (i.e. the Data Access is not a Data Update).",domain#R-HPDS-fDI,FALSE,FALSE
package#DataLifecycle,domain#MP-HPDS-VDADF,HPDS-VDADF,"Finds a Host storing a Data Copy not encrypted with keys from a vault, that is read and sent in a data flow by a Process on the same Host, plus optionally the Host and Process managers.",domain#R-HPDSDADF,FALSE,FALSE
package#DataLifecycle,domain#MP-HPeD,HPeD,Finds a Host for a Process that creates and appends to locally stored Data.,domain#R-HPeD,FALSE,FALSE
package#DataLifecycle,domain#MP-HP-iDOdDS,HP-iDOdDS,"Finds a Host running a Process that has the right to delete locally stored Data which it computes as output (i.e. not coming from a user), plus optionally the host and process managers.",domain#R-HPDOdDS,FALSE,FALSE
package#DataLifecycle,domain#MP-HP-iDODF,HP-iDODF,"Finds a Host running a Process that creates (not from user input) a Data Flow to a destination process, plus the associated Data and Data Output assets, and optionally the Process and Host managers.",domain#R-HPDODF,FALSE,FALSE
package#DataLifecycle,domain#MP-HP-iDS,HP-iDS,"Finds a Host running a process that stores a local copy of data that it did not get from a user, plus optionally the host and process managers.",domain#R-HPDS,FALSE,FALSE
package#DataLifecycle,domain#MP-HP-iDSDI,HP-iDSDI,"Finds a stored data input to a process, which is not reviewed and updated by a user, plus the process and data host and optionally the host and process managers.",domain#R-HPDSDI,FALSE,FALSE
